Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted (Y/N),Current Employment,Benchmark
County,Ventura County,1996,November,11/1/1996,15000000,"     Mining, Logging and Construction",N,12100,2024
County,Ventura County,1996,November,11/1/1996,32000000,Non-durable Goods,N,8000,2024
County,Ventura County,1996,November,11/1/1996,10000000,      Mining and Logging,N,1100,2024
County,Ventura County,1996,November,11/1/1996,32325000,Chemical Manufacturing,N,1700,2024
County,Ventura County,1996,November,11/1/1996,20000000,Construction,N,11000,2024
County,Ventura County,1996,November,11/1/1996,90931611,Local Government Educational Services,N,18500,2024
County,Ventura County,1996,November,11/1/1996,20238000,Specialty Trade Contractors,N,6900,2024
County,Ventura County,1996,November,11/1/1996,40000000,"Trade, Transportation, and Utilities",N,44500,2024
County,Ventura County,1996,November,11/1/1996,31334000,          Computer and Electronic Product Manufacturing,N,10000,2024
County,Ventura County,1996,November,11/1/1996,7000000,Service-Providing,N,199500,2024
County,Ventura County,1996,November,11/1/1996,31000000,Durable Goods,N,23300,2024
County,Ventura County,1996,November,11/1/1996,8000000,Private Service Providing,N,155100,2024
County,Ventura County,1996,November,11/1/1996,41000000,Wholesale Trade,N,8400,2024
County,Ventura County,1996,November,11/1/1996,30000000,Manufacturing,N,31300,2024
County,Ventura County,1996,November,11/1/1996,65000000,      Private Education and Health Services,N,23300,2024
County,Ventura County,1996,November,11/1/1996,90940000,Total State and Local Government,N,34600,2024
County,Ventura County,1996,November,11/1/1996,90919110,Department of Defense,N,7400,2024
County,Ventura County,1996,November,11/1/1996,90912991,          Federal Government excluding Department of Defense,N,2400,2024
County,Ventura County,1996,November,11/1/1996,80000000,Other Services,N,8700,2024
County,Ventura County,1996,November,11/1/1996,70000000,      Leisure and Hospitality,N,22700,2024
County,Ventura County,1996,November,11/1/1996,90910000,Federal Government,N,9800,2024
County,Ventura County,1996,November,11/1/1996,70720000,        Accommodation and Food Services,N,19700,2024
County,Ventura County,1996,November,11/1/1996,90000000,Government,N,44400,2024
County,Ventura County,1996,November,11/1/1996,0,Total Nonfarm,N,242900,2024
County,Ventura County,1996,November,11/1/1996,5000000,Total Private,N,198500,2024
County,Ventura County,1996,November,11/1/1996,6000000,Goods Producing,N,43400,2024
County,Ventura County,1996,November,11/1/1996,60550000,Management of Companies and Enterprises,N,6000,2024
County,Ventura County,1996,November,11/1/1996,1000000,"Total, All Industries",N,256700,2024
County,Ventura County,1996,November,11/1/1996,11000000,Total Farm,N,13800,2024
County,Ventura County,1996,November,11/1/1996,60561000,          Administrative and Support Services,N,19100,2024
County,Ventura County,1996,November,11/1/1996,60560000,Administrative and Support and Waste and Remediation Services,N,19500,2024
County,Ventura County,1996,November,11/1/1996,60561300,Employment Services,N,9300,2024
County,Ventura County,1996,November,11/1/1996,42000000,Retail Trade,N,30700,2024
County,Ventura County,1996,November,11/1/1996,50000000,      Information,N,6500,2024
County,Ventura County,1996,November,11/1/1996,55520000,        Finance and Insurance,N,9800,2024
County,Ventura County,1996,November,11/1/1996,43000000,"        Transportation, Warehousing, and Utilities",N,5400,2024
County,Ventura County,1996,November,11/1/1996,55524000,          Insurance Carriers and Related Activities,N,4500,2024
County,Ventura County,1996,November,11/1/1996,60000000,      Professional and Business Services,N,36300,2024
County,Ventura County,1996,November,11/1/1996,60540000,"        Professional, Scientific, and Technical Services",N,10800,2024
County,Ventura County,1996,November,11/1/1996,42455000,General Merchandise Retailers,N,5600,2024
County,Ventura County,1996,November,11/1/1996,55530000,Real Estate and Rental and Leasing,N,3300,2024
County,Ventura County,1996,November,11/1/1996,42445000,          Food and Beverage Retailers,N,6100,2024
County,Ventura County,1996,November,11/1/1996,43400089,          Transportation and Warehousing,N,4500,2024
County,Ventura County,1996,November,11/1/1996,55000000,      Financial Activities,N,13100,2024
County,Ventura County,1996,November,11/1/1996,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,4500,2024
County,Ventura County,1996,November,11/1/1996,0,Total Nonfarm,Y,241200,2024
County,Ventura County,1996,December,12/1/1996,90939022,City Government,N,3900,2024
County,Ventura County,1996,December,12/1/1996,90930000,Local Government,N,31500,2024
County,Ventura County,1996,December,12/1/1996,90920000,State Government,N,3200,2024
County,Ventura County,1996,December,12/1/1996,90932994,Special Districts plus Tribes,N,1500,2024
County,Ventura County,1996,December,12/1/1996,90921611,State Government Educational Services,N,500,2024
County,Ventura County,1996,December,12/1/1996,90922000,State Government Excluding Education,N,2700,2024
County,Ventura County,1996,December,12/1/1996,90939012,County Government,N,7500,2024
County,Ventura County,1996,December,12/1/1996,15000000,"     Mining, Logging and Construction",N,11600,2024
County,Ventura County,1996,December,12/1/1996,32325000,Chemical Manufacturing,N,1800,2024
County,Ventura County,1996,December,12/1/1996,10000000,      Mining and Logging,N,1100,2024
County,Ventura County,1996,December,12/1/1996,20000000,Construction,N,10500,2024
County,Ventura County,1996,December,12/1/1996,90931611,Local Government Educational Services,N,18600,2024
County,Ventura County,1996,December,12/1/1996,20238000,Specialty Trade Contractors,N,6600,2024
County,Ventura County,1996,December,12/1/1996,32000000,Non-durable Goods,N,7800,2024
County,Ventura County,1996,December,12/1/1996,40000000,"Trade, Transportation, and Utilities",N,46000,2024
County,Ventura County,1996,December,12/1/1996,7000000,Service-Providing,N,201100,2024
County,Ventura County,1996,December,12/1/1996,31334000,          Computer and Electronic Product Manufacturing,N,10100,2024
County,Ventura County,1996,December,12/1/1996,31000000,Durable Goods,N,23500,2024
County,Ventura County,1996,December,12/1/1996,8000000,Private Service Providing,N,156700,2024
County,Ventura County,1996,December,12/1/1996,30000000,Manufacturing,N,31300,2024
County,Ventura County,1996,December,12/1/1996,41000000,Wholesale Trade,N,8600,2024
County,Ventura County,1996,December,12/1/1996,65000000,      Private Education and Health Services,N,23000,2024
County,Ventura County,1996,December,12/1/1996,90940000,Total State and Local Government,N,34700,2024
County,Ventura County,1996,December,12/1/1996,90919110,Department of Defense,N,7400,2024
County,Ventura County,1996,December,12/1/1996,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1996,December,12/1/1996,80000000,Other Services,N,8700,2024
County,Ventura County,1996,December,12/1/1996,70000000,      Leisure and Hospitality,N,22500,2024
County,Ventura County,1996,December,12/1/1996,90910000,Federal Government,N,9700,2024
County,Ventura County,1996,December,12/1/1996,90000000,Government,N,44400,2024
County,Ventura County,1996,December,12/1/1996,70720000,        Accommodation and Food Services,N,19600,2024
County,Ventura County,1996,December,12/1/1996,0,Total Nonfarm,N,244000,2024
County,Ventura County,1996,December,12/1/1996,6000000,Goods Producing,N,42900,2024
County,Ventura County,1996,December,12/1/1996,5000000,Total Private,N,199600,2024
County,Ventura County,1996,December,12/1/1996,60550000,Management of Companies and Enterprises,N,6000,2024
County,Ventura County,1996,December,12/1/1996,60561000,          Administrative and Support Services,N,18900,2024
County,Ventura County,1996,December,12/1/1996,60560000,Administrative and Support and Waste and Remediation Services,N,19300,2024
County,Ventura County,1996,December,12/1/1996,60561300,Employment Services,N,9000,2024
County,Ventura County,1996,December,12/1/1996,11000000,Total Farm,N,12900,2024
County,Ventura County,1996,December,12/1/1996,1000000,"Total, All Industries",N,256900,2024
County,Ventura County,1996,December,12/1/1996,42000000,Retail Trade,N,31700,2024
County,Ventura County,1996,December,12/1/1996,55520000,        Finance and Insurance,N,9900,2024
County,Ventura County,1996,December,12/1/1996,50000000,      Information,N,7000,2024
County,Ventura County,1996,December,12/1/1996,43000000,"        Transportation, Warehousing, and Utilities",N,5700,2024
County,Ventura County,1996,December,12/1/1996,60540000,"        Professional, Scientific, and Technical Services",N,11000,2024
County,Ventura County,1996,December,12/1/1996,60000000,      Professional and Business Services,N,36300,2024
County,Ventura County,1996,December,12/1/1996,55524000,          Insurance Carriers and Related Activities,N,4600,2024
County,Ventura County,1996,December,12/1/1996,42455000,General Merchandise Retailers,N,6100,2024
County,Ventura County,1996,December,12/1/1996,55530000,Real Estate and Rental and Leasing,N,3300,2024
County,Ventura County,1996,December,12/1/1996,42445000,          Food and Beverage Retailers,N,6200,2024
County,Ventura County,1996,December,12/1/1996,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,4600,2024
County,Ventura County,1996,December,12/1/1996,55000000,      Financial Activities,N,13200,2024
County,Ventura County,1996,December,12/1/1996,43400089,          Transportation and Warehousing,N,4800,2024
County,Ventura County,1996,December,12/1/1996,0,Total Nonfarm,Y,241300,2024
County,Ventura County,1997,January,01/1/1997,90931611,Local Government Educational Services,N,17900,2024
County,Ventura County,1997,January,01/1/1997,0,Total Nonfarm,Y,240700,2024
County,Ventura County,1997,January,01/1/1997,5000000,Total Private,N,194100,2024
County,Ventura County,1997,January,01/1/1997,0,Total Nonfarm,N,237500,2024
County,Ventura County,1997,January,01/1/1997,11000000,Total Farm,N,15600,2024
County,Ventura County,1997,January,01/1/1997,1000000,"Total, All Industries",N,253100,2024
County,Ventura County,1997,January,01/1/1997,90940000,Total State and Local Government,N,34000,2024
County,Ventura County,1997,January,01/1/1997,41000000,Wholesale Trade,N,8400,2024
County,Ventura County,1997,January,01/1/1997,65000000,      Private Education and Health Services,N,22600,2024
County,Ventura County,1997,January,01/1/1997,60561300,Employment Services,N,8900,2024
County,Ventura County,1997,January,01/1/1997,60550000,Management of Companies and Enterprises,N,6100,2024
County,Ventura County,1997,January,01/1/1997,6000000,Goods Producing,N,42800,2024
County,Ventura County,1997,January,01/1/1997,90910000,Federal Government,N,9400,2024
County,Ventura County,1997,January,01/1/1997,80000000,Other Services,N,8800,2024
County,Ventura County,1997,January,01/1/1997,31334000,          Computer and Electronic Product Manufacturing,N,10300,2024
County,Ventura County,1997,January,01/1/1997,60561000,          Administrative and Support Services,N,17100,2024
County,Ventura County,1997,January,01/1/1997,70000000,      Leisure and Hospitality,N,21700,2024
County,Ventura County,1997,January,01/1/1997,42455000,General Merchandise Retailers,N,5500,2024
County,Ventura County,1997,January,01/1/1997,60540000,"        Professional, Scientific, and Technical Services",N,10800,2024
County,Ventura County,1997,January,01/1/1997,55520000,        Finance and Insurance,N,10200,2024
County,Ventura County,1997,January,01/1/1997,50000000,      Information,N,6500,2024
County,Ventura County,1997,January,01/1/1997,43000000,"        Transportation, Warehousing, and Utilities",N,5400,2024
County,Ventura County,1997,January,01/1/1997,42445000,          Food and Beverage Retailers,N,5800,2024
County,Ventura County,1997,January,01/1/1997,55524000,          Insurance Carriers and Related Activities,N,4600,2024
County,Ventura County,1997,January,01/1/1997,60000000,      Professional and Business Services,N,34400,2024
County,Ventura County,1997,January,01/1/1997,42000000,Retail Trade,N,30000,2024
County,Ventura County,1997,January,01/1/1997,55530000,Real Estate and Rental and Leasing,N,3300,2024
County,Ventura County,1997,January,01/1/1997,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,4700,2024
County,Ventura County,1997,January,01/1/1997,55000000,      Financial Activities,N,13500,2024
County,Ventura County,1997,January,01/1/1997,43400089,          Transportation and Warehousing,N,4500,2024
County,Ventura County,1997,January,01/1/1997,90919110,Department of Defense,N,7100,2024
County,Ventura County,1997,January,01/1/1997,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1997,January,01/1/1997,90000000,Government,N,43400,2024
County,Ventura County,1997,January,01/1/1997,70720000,        Accommodation and Food Services,N,18800,2024
County,Ventura County,1997,January,01/1/1997,40000000,"Trade, Transportation, and Utilities",N,43800,2024
County,Ventura County,1997,January,01/1/1997,7000000,Service-Providing,N,194700,2024
County,Ventura County,1997,January,01/1/1997,90920000,State Government,N,3100,2024
County,Ventura County,1997,January,01/1/1997,90932994,Special Districts plus Tribes,N,1700,2024
County,Ventura County,1997,January,01/1/1997,90939012,County Government,N,7500,2024
County,Ventura County,1997,January,01/1/1997,90939022,City Government,N,3800,2024
County,Ventura County,1997,January,01/1/1997,90930000,Local Government,N,30900,2024
County,Ventura County,1997,January,01/1/1997,90922000,State Government Excluding Education,N,2600,2024
County,Ventura County,1997,January,01/1/1997,90921611,State Government Educational Services,N,500,2024
County,Ventura County,1997,January,01/1/1997,60560000,Administrative and Support and Waste and Remediation Services,N,17500,2024
County,Ventura County,1997,January,01/1/1997,8000000,Private Service Providing,N,151300,2024
County,Ventura County,1997,January,01/1/1997,32325000,Chemical Manufacturing,N,1700,2024
County,Ventura County,1997,January,01/1/1997,32000000,Non-durable Goods,N,7700,2024
County,Ventura County,1997,January,01/1/1997,20238000,Specialty Trade Contractors,N,6500,2024
County,Ventura County,1997,January,01/1/1997,30000000,Manufacturing,N,31400,2024
County,Ventura County,1997,January,01/1/1997,10000000,      Mining and Logging,N,1100,2024
County,Ventura County,1997,January,01/1/1997,31000000,Durable Goods,N,23700,2024
County,Ventura County,1997,January,01/1/1997,20000000,Construction,N,10300,2024
County,Ventura County,1997,January,01/1/1997,15000000,"     Mining, Logging and Construction",N,11400,2024
County,Ventura County,1997,February,02/1/1997,90931611,Local Government Educational Services,N,18500,2024
County,Ventura County,1997,February,02/1/1997,1000000,"Total, All Industries",N,259000,2024
County,Ventura County,1997,February,02/1/1997,11000000,Total Farm,N,19100,2024
County,Ventura County,1997,February,02/1/1997,0,Total Nonfarm,N,239900,2024
County,Ventura County,1997,February,02/1/1997,5000000,Total Private,N,195800,2024
County,Ventura County,1997,February,02/1/1997,0,Total Nonfarm,Y,242200,2024
County,Ventura County,1997,February,02/1/1997,90940000,Total State and Local Government,N,34700,2024
County,Ventura County,1997,February,02/1/1997,41000000,Wholesale Trade,N,8700,2024
County,Ventura County,1997,February,02/1/1997,65000000,      Private Education and Health Services,N,23100,2024
County,Ventura County,1997,February,02/1/1997,60550000,Management of Companies and Enterprises,N,6000,2024
County,Ventura County,1997,February,02/1/1997,60561300,Employment Services,N,9100,2024
County,Ventura County,1997,February,02/1/1997,6000000,Goods Producing,N,43400,2024
County,Ventura County,1997,February,02/1/1997,80000000,Other Services,N,8900,2024
County,Ventura County,1997,February,02/1/1997,90910000,Federal Government,N,9400,2024
County,Ventura County,1997,February,02/1/1997,31334000,          Computer and Electronic Product Manufacturing,N,10300,2024
County,Ventura County,1997,February,02/1/1997,70000000,      Leisure and Hospitality,N,21800,2024
County,Ventura County,1997,February,02/1/1997,60561000,          Administrative and Support Services,N,16800,2024
County,Ventura County,1997,February,02/1/1997,42455000,General Merchandise Retailers,N,5400,2024
County,Ventura County,1997,February,02/1/1997,42445000,          Food and Beverage Retailers,N,5800,2024
County,Ventura County,1997,February,02/1/1997,43000000,"        Transportation, Warehousing, and Utilities",N,5400,2024
County,Ventura County,1997,February,02/1/1997,50000000,      Information,N,6600,2024
County,Ventura County,1997,February,02/1/1997,55520000,        Finance and Insurance,N,10400,2024
County,Ventura County,1997,February,02/1/1997,60540000,"        Professional, Scientific, and Technical Services",N,11000,2024
County,Ventura County,1997,February,02/1/1997,55524000,          Insurance Carriers and Related Activities,N,4700,2024
County,Ventura County,1997,February,02/1/1997,60000000,      Professional and Business Services,N,34300,2024
County,Ventura County,1997,February,02/1/1997,42000000,Retail Trade,N,29800,2024
County,Ventura County,1997,February,02/1/1997,55000000,      Financial Activities,N,13800,2024
County,Ventura County,1997,February,02/1/1997,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,4900,2024
County,Ventura County,1997,February,02/1/1997,55530000,Real Estate and Rental and Leasing,N,3400,2024
County,Ventura County,1997,February,02/1/1997,43400089,          Transportation and Warehousing,N,4600,2024
County,Ventura County,1997,February,02/1/1997,70720000,        Accommodation and Food Services,N,18900,2024
County,Ventura County,1997,February,02/1/1997,90000000,Government,N,44100,2024
County,Ventura County,1997,February,02/1/1997,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1997,February,02/1/1997,90919110,Department of Defense,N,7100,2024
County,Ventura County,1997,February,02/1/1997,7000000,Service-Providing,N,196500,2024
County,Ventura County,1997,February,02/1/1997,40000000,"Trade, Transportation, and Utilities",N,43900,2024
County,Ventura County,1997,February,02/1/1997,90920000,State Government,N,3100,2024
County,Ventura County,1997,February,02/1/1997,90939012,County Government,N,7500,2024
County,Ventura County,1997,February,02/1/1997,90932994,Special Districts plus Tribes,N,1700,2024
County,Ventura County,1997,February,02/1/1997,90930000,Local Government,N,31600,2024
County,Ventura County,1997,February,02/1/1997,90939022,City Government,N,3900,2024
County,Ventura County,1997,February,02/1/1997,90921611,State Government Educational Services,N,500,2024
County,Ventura County,1997,February,02/1/1997,90922000,State Government Excluding Education,N,2600,2024
County,Ventura County,1997,February,02/1/1997,60560000,Administrative and Support and Waste and Remediation Services,N,17300,2024
County,Ventura County,1997,February,02/1/1997,8000000,Private Service Providing,N,152400,2024
County,Ventura County,1997,February,02/1/1997,32000000,Non-durable Goods,N,7700,2024
County,Ventura County,1997,February,02/1/1997,32325000,Chemical Manufacturing,N,1800,2024
County,Ventura County,1997,February,02/1/1997,20238000,Specialty Trade Contractors,N,6700,2024
County,Ventura County,1997,February,02/1/1997,30000000,Manufacturing,N,31600,2024
County,Ventura County,1997,February,02/1/1997,10000000,      Mining and Logging,N,1100,2024
County,Ventura County,1997,February,02/1/1997,20000000,Construction,N,10700,2024
County,Ventura County,1997,February,02/1/1997,31000000,Durable Goods,N,23900,2024
County,Ventura County,1997,February,02/1/1997,15000000,"     Mining, Logging and Construction",N,11800,2024
County,Ventura County,1997,March,03/1/1997,90931611,Local Government Educational Services,N,18700,2024
County,Ventura County,1997,March,03/1/1997,5000000,Total Private,N,198100,2024
County,Ventura County,1997,March,03/1/1997,0,Total Nonfarm,N,242400,2024
County,Ventura County,1997,March,03/1/1997,11000000,Total Farm,N,21400,2024
County,Ventura County,1997,March,03/1/1997,1000000,"Total, All Industries",N,263800,2024
County,Ventura County,1997,March,03/1/1997,0,Total Nonfarm,Y,243200,2024
County,Ventura County,1997,March,03/1/1997,90940000,Total State and Local Government,N,35000,2024
County,Ventura County,1997,March,03/1/1997,41000000,Wholesale Trade,N,8800,2024
County,Ventura County,1997,March,03/1/1997,65000000,      Private Education and Health Services,N,23200,2024
County,Ventura County,1997,March,03/1/1997,60561300,Employment Services,N,9400,2024
County,Ventura County,1997,March,03/1/1997,60550000,Management of Companies and Enterprises,N,6200,2024
County,Ventura County,1997,March,03/1/1997,6000000,Goods Producing,N,44000,2024
County,Ventura County,1997,March,03/1/1997,90910000,Federal Government,N,9300,2024
County,Ventura County,1997,March,03/1/1997,80000000,Other Services,N,9000,2024
County,Ventura County,1997,March,03/1/1997,60561000,          Administrative and Support Services,N,17000,2024
County,Ventura County,1997,March,03/1/1997,70000000,      Leisure and Hospitality,N,22100,2024
County,Ventura County,1997,March,03/1/1997,42455000,General Merchandise Retailers,N,5300,2024
County,Ventura County,1997,March,03/1/1997,55524000,          Insurance Carriers and Related Activities,N,4700,2024
County,Ventura County,1997,March,03/1/1997,60000000,      Professional and Business Services,N,34700,2024
County,Ventura County,1997,March,03/1/1997,42000000,Retail Trade,N,30000,2024
County,Ventura County,1997,March,03/1/1997,55530000,Real Estate and Rental and Leasing,N,3400,2024
County,Ventura County,1997,March,03/1/1997,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,4900,2024
County,Ventura County,1997,March,03/1/1997,55000000,      Financial Activities,N,13800,2024
County,Ventura County,1997,March,03/1/1997,43400089,          Transportation and Warehousing,N,4600,2024
County,Ventura County,1997,March,03/1/1997,90919110,Department of Defense,N,7000,2024
County,Ventura County,1997,March,03/1/1997,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1997,March,03/1/1997,90000000,Government,N,44300,2024
County,Ventura County,1997,March,03/1/1997,70720000,        Accommodation and Food Services,N,19200,2024
County,Ventura County,1997,March,03/1/1997,40000000,"Trade, Transportation, and Utilities",N,44300,2024
County,Ventura County,1997,March,03/1/1997,7000000,Service-Providing,N,198400,2024
County,Ventura County,1997,March,03/1/1997,55520000,        Finance and Insurance,N,10400,2024
County,Ventura County,1997,March,03/1/1997,50000000,      Information,N,7000,2024
County,Ventura County,1997,March,03/1/1997,43000000,"        Transportation, Warehousing, and Utilities",N,5500,2024
County,Ventura County,1997,March,03/1/1997,42445000,          Food and Beverage Retailers,N,6000,2024
County,Ventura County,1997,March,03/1/1997,60540000,"        Professional, Scientific, and Technical Services",N,11000,2024
County,Ventura County,1997,March,03/1/1997,90939022,City Government,N,3900,2024
County,Ventura County,1997,March,03/1/1997,90930000,Local Government,N,31900,2024
County,Ventura County,1997,March,03/1/1997,90920000,State Government,N,3100,2024
County,Ventura County,1997,March,03/1/1997,90932994,Special Districts plus Tribes,N,1800,2024
County,Ventura County,1997,March,03/1/1997,90939012,County Government,N,7500,2024
County,Ventura County,1997,March,03/1/1997,90922000,State Government Excluding Education,N,2600,2024
County,Ventura County,1997,March,03/1/1997,90921611,State Government Educational Services,N,500,2024
County,Ventura County,1997,March,03/1/1997,60560000,Administrative and Support and Waste and Remediation Services,N,17500,2024
County,Ventura County,1997,March,03/1/1997,8000000,Private Service Providing,N,154100,2024
County,Ventura County,1997,March,03/1/1997,32325000,Chemical Manufacturing,N,1800,2024
County,Ventura County,1997,March,03/1/1997,32000000,Non-durable Goods,N,7900,2024
County,Ventura County,1997,March,03/1/1997,20238000,Specialty Trade Contractors,N,7000,2024
County,Ventura County,1997,March,03/1/1997,30000000,Manufacturing,N,32000,2024
County,Ventura County,1997,March,03/1/1997,10000000,      Mining and Logging,N,1000,2024
County,Ventura County,1997,March,03/1/1997,31334000,          Computer and Electronic Product Manufacturing,N,10300,2024
County,Ventura County,1997,March,03/1/1997,31000000,Durable Goods,N,24100,2024
County,Ventura County,1997,March,03/1/1997,20000000,Construction,N,11000,2024
County,Ventura County,1997,March,03/1/1997,15000000,"     Mining, Logging and Construction",N,12000,2024
County,Ventura County,1997,April,04/1/1997,90931611,Local Government Educational Services,N,18900,2024
County,Ventura County,1997,April,04/1/1997,1000000,"Total, All Industries",N,266300,2024
County,Ventura County,1997,April,04/1/1997,11000000,Total Farm,N,21700,2024
County,Ventura County,1997,April,04/1/1997,0,Total Nonfarm,N,244600,2024
County,Ventura County,1997,April,04/1/1997,5000000,Total Private,N,200000,2024
County,Ventura County,1997,April,04/1/1997,0,Total Nonfarm,Y,244100,2024
County,Ventura County,1997,April,04/1/1997,90940000,Total State and Local Government,N,35300,2024
County,Ventura County,1997,April,04/1/1997,41000000,Wholesale Trade,N,8800,2024
County,Ventura County,1997,April,04/1/1997,65000000,      Private Education and Health Services,N,23400,2024
County,Ventura County,1997,April,04/1/1997,60550000,Management of Companies and Enterprises,N,6100,2024
County,Ventura County,1997,April,04/1/1997,60561300,Employment Services,N,9600,2024
County,Ventura County,1997,April,04/1/1997,6000000,Goods Producing,N,45000,2024
County,Ventura County,1997,April,04/1/1997,80000000,Other Services,N,9000,2024
County,Ventura County,1997,April,04/1/1997,90910000,Federal Government,N,9300,2024
County,Ventura County,1997,April,04/1/1997,70000000,      Leisure and Hospitality,N,22200,2024
County,Ventura County,1997,April,04/1/1997,60561000,          Administrative and Support Services,N,17600,2024
County,Ventura County,1997,April,04/1/1997,42455000,General Merchandise Retailers,N,5500,2024
County,Ventura County,1997,April,04/1/1997,55524000,          Insurance Carriers and Related Activities,N,4500,2024
County,Ventura County,1997,April,04/1/1997,60000000,      Professional and Business Services,N,35000,2024
County,Ventura County,1997,April,04/1/1997,42000000,Retail Trade,N,30700,2024
County,Ventura County,1997,April,04/1/1997,55000000,      Financial Activities,N,13400,2024
County,Ventura County,1997,April,04/1/1997,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,4800,2024
County,Ventura County,1997,April,04/1/1997,55530000,Real Estate and Rental and Leasing,N,3300,2024
County,Ventura County,1997,April,04/1/1997,43400089,          Transportation and Warehousing,N,5000,2024
County,Ventura County,1997,April,04/1/1997,70720000,        Accommodation and Food Services,N,19300,2024
County,Ventura County,1997,April,04/1/1997,90000000,Government,N,44600,2024
County,Ventura County,1997,April,04/1/1997,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1997,April,04/1/1997,90919110,Department of Defense,N,7000,2024
County,Ventura County,1997,April,04/1/1997,7000000,Service-Providing,N,199600,2024
County,Ventura County,1997,April,04/1/1997,40000000,"Trade, Transportation, and Utilities",N,45400,2024
County,Ventura County,1997,April,04/1/1997,60540000,"        Professional, Scientific, and Technical Services",N,10900,2024
County,Ventura County,1997,April,04/1/1997,42445000,          Food and Beverage Retailers,N,6300,2024
County,Ventura County,1997,April,04/1/1997,43000000,"        Transportation, Warehousing, and Utilities",N,5900,2024
County,Ventura County,1997,April,04/1/1997,50000000,      Information,N,6600,2024
County,Ventura County,1997,April,04/1/1997,55520000,        Finance and Insurance,N,10100,2024
County,Ventura County,1997,April,04/1/1997,90920000,State Government,N,3100,2024
County,Ventura County,1997,April,04/1/1997,90939012,County Government,N,7500,2024
County,Ventura County,1997,April,04/1/1997,90932994,Special Districts plus Tribes,N,1900,2024
County,Ventura County,1997,April,04/1/1997,90930000,Local Government,N,32200,2024
County,Ventura County,1997,April,04/1/1997,90939022,City Government,N,3900,2024
County,Ventura County,1997,April,04/1/1997,90921611,State Government Educational Services,N,500,2024
County,Ventura County,1997,April,04/1/1997,90922000,State Government Excluding Education,N,2600,2024
County,Ventura County,1997,April,04/1/1997,60560000,Administrative and Support and Waste and Remediation Services,N,18000,2024
County,Ventura County,1997,April,04/1/1997,8000000,Private Service Providing,N,155000,2024
County,Ventura County,1997,April,04/1/1997,32000000,Non-durable Goods,N,8200,2024
County,Ventura County,1997,April,04/1/1997,32325000,Chemical Manufacturing,N,1900,2024
County,Ventura County,1997,April,04/1/1997,20238000,Specialty Trade Contractors,N,7200,2024
County,Ventura County,1997,April,04/1/1997,30000000,Manufacturing,N,32700,2024
County,Ventura County,1997,April,04/1/1997,10000000,      Mining and Logging,N,1000,2024
County,Ventura County,1997,April,04/1/1997,31334000,          Computer and Electronic Product Manufacturing,N,10400,2024
County,Ventura County,1997,April,04/1/1997,15000000,"     Mining, Logging and Construction",N,12300,2024
County,Ventura County,1997,April,04/1/1997,20000000,Construction,N,11300,2024
County,Ventura County,1997,April,04/1/1997,31000000,Durable Goods,N,24500,2024
County,Ventura County,1997,May,05/1/1997,90931611,Local Government Educational Services,N,19200,2024
County,Ventura County,1997,May,05/1/1997,5000000,Total Private,N,202100,2024
County,Ventura County,1997,May,05/1/1997,0,Total Nonfarm,N,246700,2024
County,Ventura County,1997,May,05/1/1997,11000000,Total Farm,N,21100,2024
County,Ventura County,1997,May,05/1/1997,1000000,"Total, All Industries",N,267800,2024
County,Ventura County,1997,May,05/1/1997,0,Total Nonfarm,Y,245300,2024
County,Ventura County,1997,May,05/1/1997,90940000,Total State and Local Government,N,35400,2024
County,Ventura County,1997,May,05/1/1997,41000000,Wholesale Trade,N,8900,2024
County,Ventura County,1997,May,05/1/1997,65000000,      Private Education and Health Services,N,23700,2024
County,Ventura County,1997,May,05/1/1997,60561300,Employment Services,N,9600,2024
County,Ventura County,1997,May,05/1/1997,60550000,Management of Companies and Enterprises,N,6200,2024
County,Ventura County,1997,May,05/1/1997,6000000,Goods Producing,N,45800,2024
County,Ventura County,1997,May,05/1/1997,90910000,Federal Government,N,9200,2024
County,Ventura County,1997,May,05/1/1997,80000000,Other Services,N,9100,2024
County,Ventura County,1997,May,05/1/1997,60561000,          Administrative and Support Services,N,17700,2024
County,Ventura County,1997,May,05/1/1997,70000000,      Leisure and Hospitality,N,22500,2024
County,Ventura County,1997,May,05/1/1997,42455000,General Merchandise Retailers,N,5300,2024
County,Ventura County,1997,May,05/1/1997,55524000,          Insurance Carriers and Related Activities,N,4600,2024
County,Ventura County,1997,May,05/1/1997,60000000,      Professional and Business Services,N,35200,2024
County,Ventura County,1997,May,05/1/1997,42000000,Retail Trade,N,30900,2024
